,source,target,capacity,geo
2973,1815903124,7724081389,77000000,"LINESTRING (24.45575 61.8156299, 25.6586391 60.9519943)"
2974,1815903124,5634462002,77000000,"LINESTRING (24.45575 61.8156299, 26.2516538 60.9472744)"
2975,1815903124,3751497036,77000000,"LINESTRING (24.45575 61.8156299, 26.1391354 61.0890892)"
2976,1815903124,5084426382,77000000,"LINESTRING (24.45575 61.8156299, 26.0481069 61.2011898)"
2977,1815903124,1883245173,77000000,"LINESTRING (24.45575 61.8156299, 25.6618971 60.406646)"
2978,1815903124,3544068280,77000000,"LINESTRING (24.45575 61.8156299, 26.3449591 60.3708728)"
2979,1815903124,2302343980,77000000,"LINESTRING (24.45575 61.8156299, 27.6182098 60.7431338)"
2980,1815903124,2759244272,77000000,"LINESTRING (24.45575 61.8156299, 28.2903358 61.0100448)"
2981,1815903124,1956550790,77000000,"LINESTRING (24.45575 61.8156299, 27.764053 62.4856149)"
2982,1815903124,8390726650,77000000,"LINESTRING (24.45575 61.8156299, 27.1064736 62.5964514)"
2983,1815903124,2636358023,77000000,"LINESTRING (24.45575 61.8156299, 26.8825597 62.6419554)"
2984,1815903124,2090571394,77000000,"LINESTRING (24.45575 61.8156299, 27.6185236 62.8268329)"
2985,1815903124,9510316607,77000000,"LINESTRING (24.45575 61.8156299, 27.1649823 62.2929372)"
2986,1815903124,2086327496,77000000,"LINESTRING (24.45575 61.8156299, 25.9993896 61.5817699)"
2987,1815903124,2504888862,77000000,"LINESTRING (24.45575 61.8156299, 25.458512 62.5241243)"
2988,1815903124,5734029445,77000000,"LINESTRING (24.45575 61.8156299, 25.1462878 61.572053)"
2989,1815903124,8572948247,77000000,"LINESTRING (24.45575 61.8156299, 25.0454267 63.3655759)"
2990,1815903124,1890384340,77000000,"LINESTRING (24.45575 61.8156299, 25.3001094 60.6527074)"
2991,1815903124,1890384337,77000000,"LINESTRING (24.45575 61.8156299, 25.2975929 60.6520375)"
2992,1815903124,4833582360,77000000,"LINESTRING (24.45575 61.8156299, 24.4778804 60.7165011)"
2993,1815903124,5655452751,77000000,"LINESTRING (24.45575 61.8156299, 23.7285267 60.7611611)"
2994,1815903124,2289129983,77000000,"LINESTRING (24.45575 61.8156299, 24.6265751 60.9080935)"
2995,1815903124,10035810249,77000000,"LINESTRING (24.45575 61.8156299, 25.3619538 61.1886805)"
2996,1815903124,1889762974,77000000,"LINESTRING (24.45575 61.8156299, 25.3474377 60.9116007)"
2997,1815903124,2101622556,77000000,"LINESTRING (24.45575 61.8156299, 25.1631093 61.8570284)"
2998,1815903124,2094639385,77000000,"LINESTRING (24.45575 61.8156299, 24.4779928 62.0045277)"
2999,1815903124,3575334938,77000000,"LINESTRING (24.45575 61.8156299, 24.1647015 61.9804063)"
3000,1815903124,2097682897,77000000,"LINESTRING (24.45575 61.8156299, 24.426309 61.791843)"
3001,1842895869,2455053493,77000000,"LINESTRING (29.0628965 61.8787539, 28.9314583 61.8859182)"
3002,1842895869,3904635508,77000000,"LINESTRING (29.0628965 61.8787539, 30.1872183 62.3221639)"
3003,1842895869,3844316654,77000000,"LINESTRING (29.0628965 61.8787539, 30.3175533 62.2323809)"
3004,1842895869,3796792857,77000000,"LINESTRING (29.0628965 61.8787539, 30.1195675 62.1040376)"
3005,1849492971,4031348848,231000000,"LINESTRING (22.0408304 60.4683095, 22.057091 60.4582954)"
3006,1849492971,7804630595,231000000,"LINESTRING (22.0408304 60.4683095, 21.6203405 60.5807751)"
3007,1849492971,2447950442,231000000,"LINESTRING (22.0408304 60.4683095, 21.5705728 60.8212358)"
3008,1849492971,6185546260,231000000,"LINESTRING (22.0408304 60.4683095, 21.6783539 60.683827)"
3009,1849492971,10068402043,231000000,"LINESTRING (22.0408304 60.4683095, 22.0653641 60.5847016)"
3010,1867952273,1867952293,231000000,"LINESTRING (29.13101 63.5664114, 29.1208901 63.5671845)"
3011,1867952273,1867952311,231000000,"LINESTRING (29.13101 63.5664114, 29.1405304 63.5683734)"
3012,1867952293,8415853379,231000000,"LINESTRING (29.1208901 63.5671845, 29.0601686 63.5628617)"
3013,1867952311,5305026482,231000000,"LINESTRING (29.1405304 63.5683734, 30.0894579 63.3329305)"
3014,1883245033,3536686368,231000000,"LINESTRING (25.5670523 60.3907908, 23.5958794 60.796506)"
3015,1883245033,7785011979,231000000,"LINESTRING (25.5670523 60.3907908, 24.2051288 60.5361632)"
3016,1883245033,5523706858,231000000,"LINESTRING (25.5670523 60.3907908, 24.9829145 60.2208767)"
3017,1883245033,3543504448,231000000,"LINESTRING (25.5670523 60.3907908, 24.8351028 60.2842303)"
3018,1883245171,1883245172,231000000,"LINESTRING (25.6536565 60.4054742, 25.6574307 60.4060115)"
3019,1883245172,1883245173,231000000,"LINESTRING (25.6574307 60.4060115, 25.6618971 60.406646)"
3020,1883245173,8381797554,231000000,"LINESTRING (25.6618971 60.406646, 26.2308371 60.4654414)"
3021,1883245173,1889840986,231000000,"LINESTRING (25.6618971 60.406646, 25.70523 60.8079744)"
3022,1883245173,7724081389,231000000,"LINESTRING (25.6618971 60.406646, 25.6586391 60.9519943)"
3023,1883245173,5634462002,231000000,"LINESTRING (25.6618971 60.406646, 26.2516538 60.9472744)"
3024,1883245173,3751497036,231000000,"LINESTRING (25.6618971 60.406646, 26.1391354 61.0890892)"
3025,1883245173,5084426382,231000000,"LINESTRING (25.6618971 60.406646, 26.0481069 61.2011898)"
3026,1883245173,3544068285,231000000,"LINESTRING (25.6618971 60.406646, 26.3456175 60.371702)"
3027,1883245173,3544068280,231000000,"LINESTRING (25.6618971 60.406646, 26.3449591 60.3708728)"
3028,1883245173,2302343980,231000000,"LINESTRING (25.6618971 60.406646, 27.6182098 60.7431338)"
3029,1883245173,2759244272,231000000,"LINESTRING (25.6618971 60.406646, 28.2903358 61.0100448)"
3030,1883245173,1956550790,231000000,"LINESTRING (25.6618971 60.406646, 27.764053 62.4856149)"
3031,1883245173,8390726650,231000000,"LINESTRING (25.6618971 60.406646, 27.1064736 62.5964514)"
3032,1883245173,2636358023,231000000,"LINESTRING (25.6618971 60.406646, 26.8825597 62.6419554)"
3033,1883245173,2090571394,231000000,"LINESTRING (25.6618971 60.406646, 27.6185236 62.8268329)"
3034,1883245173,5208096275,231000000,"LINESTRING (25.6618971 60.406646, 25.6605549 62.7437219)"
3035,1883245173,2504888862,231000000,"LINESTRING (25.6618971 60.406646, 25.458512 62.5241243)"
3036,1883245173,1890384340,231000000,"LINESTRING (25.6618971 60.406646, 25.3001094 60.6527074)"
3037,1883245173,1890384337,231000000,"LINESTRING (25.6618971 60.406646, 25.2975929 60.6520375)"
3038,1883245173,4833582360,231000000,"LINESTRING (25.6618971 60.406646, 24.4778804 60.7165011)"
3039,1883245173,5655452751,231000000,"LINESTRING (25.6618971 60.406646, 23.7285267 60.7611611)"
3040,1883245173,2289129983,231000000,"LINESTRING (25.6618971 60.406646, 24.6265751 60.9080935)"
3041,1883245173,10035810249,231000000,"LINESTRING (25.6618971 60.406646, 25.3619538 61.1886805)"
3042,1883245173,1889762974,231000000,"LINESTRING (25.6618971 60.406646, 25.3474377 60.9116007)"
3043,1883245173,2101622556,231000000,"LINESTRING (25.6618971 60.406646, 25.1631093 61.8570284)"
3044,1883245173,2097682897,231000000,"LINESTRING (25.6618971 60.406646, 24.426309 61.791843)"
3045,1883245173,3575334938,231000000,"LINESTRING (25.6618971 60.406646, 24.1647015 61.9804063)"
3046,1883245173,2094639385,231000000,"LINESTRING (25.6618971 60.406646, 24.4779928 62.0045277)"
3047,1883245173,5734029445,231000000,"LINESTRING (25.6618971 60.406646, 25.1462878 61.572053)"
3048,1883245173,8572948247,231000000,"LINESTRING (25.6618971 60.406646, 25.0454267 63.3655759)"
3049,1883245173,2086327496,231000000,"LINESTRING (25.6618971 60.406646, 25.9993896 61.5817699)"
3050,1883245173,9510316607,231000000,"LINESTRING (25.6618971 60.406646, 27.1649823 62.2929372)"
3051,1883245173,1886541905,231000000,"LINESTRING (25.6618971 60.406646, 25.3047059 60.4509767)"
3052,1883245173,1885661000,231000000,"LINESTRING (25.6618971 60.406646, 25.6392302 60.4375144)"
3053,1885661000,1886541905,840000000,"LINESTRING (25.6392302 60.4375144, 25.3047059 60.4509767)"
3054,1885661000,3544068285,840000000,"LINESTRING (25.6392302 60.4375144, 26.3456175 60.371702)"
3055,1885661000,3544068280,840000000,"LINESTRING (25.6392302 60.4375144, 26.3449591 60.3708728)"
3056,1885661000,2302343980,840000000,"LINESTRING (25.6392302 60.4375144, 27.6182098 60.7431338)"
3057,1885661000,2759244272,840000000,"LINESTRING (25.6392302 60.4375144, 28.2903358 61.0100448)"
3058,1885661000,1956550790,840000000,"LINESTRING (25.6392302 60.4375144, 27.764053 62.4856149)"
3059,1885661000,8390726650,840000000,"LINESTRING (25.6392302 60.4375144, 27.1064736 62.5964514)"
3060,1885661000,2636358023,840000000,"LINESTRING (25.6392302 60.4375144, 26.8825597 62.6419554)"
3061,1885661000,2090571394,840000000,"LINESTRING (25.6392302 60.4375144, 27.6185236 62.8268329)"
3062,1885661000,5208096275,840000000,"LINESTRING (25.6392302 60.4375144, 25.6605549 62.7437219)"
3063,1885661000,2504888862,840000000,"LINESTRING (25.6392302 60.4375144, 25.458512 62.5241243)"
3064,1885661000,1890384340,840000000,"LINESTRING (25.6392302 60.4375144, 25.3001094 60.6527074)"
3065,1885661000,1890384337,840000000,"LINESTRING (25.6392302 60.4375144, 25.2975929 60.6520375)"
3066,1885661000,4833582360,840000000,"LINESTRING (25.6392302 60.4375144, 24.4778804 60.7165011)"
3067,1885661000,5655452751,840000000,"LINESTRING (25.6392302 60.4375144, 23.7285267 60.7611611)"
3068,1885661000,2289129983,840000000,"LINESTRING (25.6392302 60.4375144, 24.6265751 60.9080935)"
3069,1885661000,10035810249,840000000,"LINESTRING (25.6392302 60.4375144, 25.3619538 61.1886805)"
3070,1885661000,1889762974,840000000,"LINESTRING (25.6392302 60.4375144, 25.3474377 60.9116007)"
3071,1885661000,2101622556,840000000,"LINESTRING (25.6392302 60.4375144, 25.1631093 61.8570284)"
3072,1885661000,2097682897,840000000,"LINESTRING (25.6392302 60.4375144, 24.426309 61.791843)"
3073,1885661000,3575334938,840000000,"LINESTRING (25.6392302 60.4375144, 24.1647015 61.9804063)"
3074,1885661000,2094639385,840000000,"LINESTRING (25.6392302 60.4375144, 24.4779928 62.0045277)"
3075,1885661000,5734029445,840000000,"LINESTRING (25.6392302 60.4375144, 25.1462878 61.572053)"
3076,1885661000,8572948247,840000000,"LINESTRING (25.6392302 60.4375144, 25.0454267 63.3655759)"
3077,1885661000,2086327496,840000000,"LINESTRING (25.6392302 60.4375144, 25.9993896 61.5817699)"
3078,1885661000,9510316607,840000000,"LINESTRING (25.6392302 60.4375144, 27.1649823 62.2929372)"
3079,1885661000,8381797554,840000000,"LINESTRING (25.6392302 60.4375144, 26.2308371 60.4654414)"
3080,1885661000,1889840986,840000000,"LINESTRING (25.6392302 60.4375144, 25.70523 60.8079744)"
3081,1885661000,7724081389,840000000,"LINESTRING (25.6392302 60.4375144, 25.6586391 60.9519943)"
3082,1885661000,5634462002,840000000,"LINESTRING (25.6392302 60.4375144, 26.2516538 60.9472744)"
3083,1885661000,3751497036,840000000,"LINESTRING (25.6392302 60.4375144, 26.1391354 61.0890892)"
3084,1885661000,5084426382,840000000,"LINESTRING (25.6392302 60.4375144, 26.0481069 61.2011898)"
3085,1886541905,3544068285,840000000,"LINESTRING (25.3047059 60.4509767, 26.3456175 60.371702)"
3086,1886541905,3544068280,840000000,"LINESTRING (25.3047059 60.4509767, 26.3449591 60.3708728)"
3087,1886541905,2302343980,840000000,"LINESTRING (25.3047059 60.4509767, 27.6182098 60.7431338)"
3088,1886541905,2759244272,840000000,"LINESTRING (25.3047059 60.4509767, 28.2903358 61.0100448)"
3089,1886541905,1956550790,840000000,"LINESTRING (25.3047059 60.4509767, 27.764053 62.4856149)"
3090,1886541905,8390726650,840000000,"LINESTRING (25.3047059 60.4509767, 27.1064736 62.5964514)"
3091,1886541905,2636358023,840000000,"LINESTRING (25.3047059 60.4509767, 26.8825597 62.6419554)"
3092,1886541905,2090571394,840000000,"LINESTRING (25.3047059 60.4509767, 27.6185236 62.8268329)"
3093,1886541905,5208096275,840000000,"LINESTRING (25.3047059 60.4509767, 25.6605549 62.7437219)"
3094,1886541905,2504888862,840000000,"LINESTRING (25.3047059 60.4509767, 25.458512 62.5241243)"
3095,1886541905,1890384340,840000000,"LINESTRING (25.3047059 60.4509767, 25.3001094 60.6527074)"
3096,1886541905,1890384337,840000000,"LINESTRING (25.3047059 60.4509767, 25.2975929 60.6520375)"
3097,1886541905,4833582360,840000000,"LINESTRING (25.3047059 60.4509767, 24.4778804 60.7165011)"
3098,1886541905,5655452751,840000000,"LINESTRING (25.3047059 60.4509767, 23.7285267 60.7611611)"
3099,1886541905,2289129983,840000000,"LINESTRING (25.3047059 60.4509767, 24.6265751 60.9080935)"
3100,1886541905,10035810249,840000000,"LINESTRING (25.3047059 60.4509767, 25.3619538 61.1886805)"
3101,1886541905,1889762974,840000000,"LINESTRING (25.3047059 60.4509767, 25.3474377 60.9116007)"
3102,1886541905,2101622556,840000000,"LINESTRING (25.3047059 60.4509767, 25.1631093 61.8570284)"
3103,1886541905,2097682897,840000000,"LINESTRING (25.3047059 60.4509767, 24.426309 61.791843)"
3104,1886541905,3575334938,840000000,"LINESTRING (25.3047059 60.4509767, 24.1647015 61.9804063)"
3105,1886541905,2094639385,840000000,"LINESTRING (25.3047059 60.4509767, 24.4779928 62.0045277)"
3106,1886541905,5734029445,840000000,"LINESTRING (25.3047059 60.4509767, 25.1462878 61.572053)"
3107,1886541905,8572948247,840000000,"LINESTRING (25.3047059 60.4509767, 25.0454267 63.3655759)"
3108,1886541905,2086327496,840000000,"LINESTRING (25.3047059 60.4509767, 25.9993896 61.5817699)"
3109,1886541905,9510316607,840000000,"LINESTRING (25.3047059 60.4509767, 27.1649823 62.2929372)"
3110,1886541905,8381797554,840000000,"LINESTRING (25.3047059 60.4509767, 26.2308371 60.4654414)"
3111,1886541905,1889840986,840000000,"LINESTRING (25.3047059 60.4509767, 25.70523 60.8079744)"
3112,1886541905,7724081389,840000000,"LINESTRING (25.3047059 60.4509767, 25.6586391 60.9519943)"
3113,1886541905,5634462002,840000000,"LINESTRING (25.3047059 60.4509767, 26.2516538 60.9472744)"
3114,1886541905,3751497036,840000000,"LINESTRING (25.3047059 60.4509767, 26.1391354 61.0890892)"
3115,1886541905,5084426382,840000000,"LINESTRING (25.3047059 60.4509767, 26.0481069 61.2011898)"
3116,1886541905,2043052860,840000000,"LINESTRING (25.3047059 60.4509767, 24.4349748 60.1395161)"
3117,1886541905,9215083692,840000000,"LINESTRING (25.3047059 60.4509767, 23.9675368 60.166663)"
3118,1886541905,2466569559,840000000,"LINESTRING (25.3047059 60.4509767, 24.0909328 60.2496788)"
3119,1886541905,1887289655,840000000,"LINESTRING (25.3047059 60.4509767, 24.3390341 60.4104826)"
3120,1887289655,2466569559,77000000,"LINESTRING (24.3390341 60.4104826, 24.0909328 60.2496788)"
3121,1887289655,2043052860,77000000,"LINESTRING (24.3390341 60.4104826, 24.4349748 60.1395161)"
3122,1887289655,9215083692,77000000,"LINESTRING (24.3390341 60.4104826, 23.9675368 60.166663)"
3123,1889762974,1890384340,77000000,"LINESTRING (25.3474377 60.9116007, 25.3001094 60.6527074)"
3124,1889762974,1890384337,77000000,"LINESTRING (25.3474377 60.9116007, 25.2975929 60.6520375)"
3125,1889762974,4833582360,77000000,"LINESTRING (25.3474377 60.9116007, 24.4778804 60.7165011)"
3126,1889762974,5655452751,77000000,"LINESTRING (25.3474377 60.9116007, 23.7285267 60.7611611)"
3127,1889762974,2289129983,77000000,"LINESTRING (25.3474377 60.9116007, 24.6265751 60.9080935)"
3128,1889762974,2101622556,77000000,"LINESTRING (25.3474377 60.9116007, 25.1631093 61.8570284)"
3129,1889762974,5208096275,77000000,"LINESTRING (25.3474377 60.9116007, 25.6605549 62.7437219)"
3130,1889762974,3544068285,77000000,"LINESTRING (25.3474377 60.9116007, 26.3456175 60.371702)"
3131,1889762974,8381797554,77000000,"LINESTRING (25.3474377 60.9116007, 26.2308371 60.4654414)"
3132,1889762974,1889840986,77000000,"LINESTRING (25.3474377 60.9116007, 25.70523 60.8079744)"
3133,1889762974,7724081389,77000000,"LINESTRING (25.3474377 60.9116007, 25.6586391 60.9519943)"
3134,1889762974,5634462002,77000000,"LINESTRING (25.3474377 60.9116007, 26.2516538 60.9472744)"
3135,1889762974,3751497036,77000000,"LINESTRING (25.3474377 60.9116007, 26.1391354 61.0890892)"
3136,1889762974,5084426382,77000000,"LINESTRING (25.3474377 60.9116007, 26.0481069 61.2011898)"
3137,1889762974,3544068280,77000000,"LINESTRING (25.3474377 60.9116007, 26.3449591 60.3708728)"
3138,1889762974,2302343980,77000000,"LINESTRING (25.3474377 60.9116007, 27.6182098 60.7431338)"
3139,1889762974,2759244272,77000000,"LINESTRING (25.3474377 60.9116007, 28.2903358 61.0100448)"
3140,1889762974,1956550790,77000000,"LINESTRING (25.3474377 60.9116007, 27.764053 62.4856149)"
3141,1889762974,8390726650,77000000,"LINESTRING (25.3474377 60.9116007, 27.1064736 62.5964514)"
3142,1889762974,2636358023,77000000,"LINESTRING (25.3474377 60.9116007, 26.8825597 62.6419554)"
3143,1889762974,2090571394,77000000,"LINESTRING (25.3474377 60.9116007, 27.6185236 62.8268329)"
3144,1889762974,9510316607,77000000,"LINESTRING (25.3474377 60.9116007, 27.1649823 62.2929372)"
3145,1889762974,2086327496,77000000,"LINESTRING (25.3474377 60.9116007, 25.9993896 61.5817699)"
3146,1889762974,2504888862,77000000,"LINESTRING (25.3474377 60.9116007, 25.458512 62.5241243)"
3147,1889762974,2097682897,77000000,"LINESTRING (25.3474377 60.9116007, 24.426309 61.791843)"
3148,1889762974,3575334938,77000000,"LINESTRING (25.3474377 60.9116007, 24.1647015 61.9804063)"
3149,1889762974,2094639385,77000000,"LINESTRING (25.3474377 60.9116007, 24.4779928 62.0045277)"
3150,1889762974,5734029445,77000000,"LINESTRING (25.3474377 60.9116007, 25.1462878 61.572053)"
3151,1889762974,8572948247,77000000,"LINESTRING (25.3474377 60.9116007, 25.0454267 63.3655759)"
3152,1889762974,10035810249,77000000,"LINESTRING (25.3474377 60.9116007, 25.3619538 61.1886805)"
3153,1889840986,8381797554,231000000,"LINESTRING (25.70523 60.8079744, 26.2308371 60.4654414)"
3154,1889840986,3544068285,231000000,"LINESTRING (25.70523 60.8079744, 26.3456175 60.371702)"
3155,1889840986,3544068280,231000000,"LINESTRING (25.70523 60.8079744, 26.3449591 60.3708728)"
3156,1889840986,2302343980,231000000,"LINESTRING (25.70523 60.8079744, 27.6182098 60.7431338)"
3157,1889840986,2759244272,231000000,"LINESTRING (25.70523 60.8079744, 28.2903358 61.0100448)"
3158,1889840986,1956550790,231000000,"LINESTRING (25.70523 60.8079744, 27.764053 62.4856149)"
3159,1889840986,8390726650,231000000,"LINESTRING (25.70523 60.8079744, 27.1064736 62.5964514)"
3160,1889840986,2636358023,231000000,"LINESTRING (25.70523 60.8079744, 26.8825597 62.6419554)"
3161,1889840986,2090571394,231000000,"LINESTRING (25.70523 60.8079744, 27.6185236 62.8268329)"
3162,1889840986,5208096275,231000000,"LINESTRING (25.70523 60.8079744, 25.6605549 62.7437219)"
3163,1889840986,2504888862,231000000,"LINESTRING (25.70523 60.8079744, 25.458512 62.5241243)"
3164,1889840986,1890384340,231000000,"LINESTRING (25.70523 60.8079744, 25.3001094 60.6527074)"
3165,1889840986,1890384337,231000000,"LINESTRING (25.70523 60.8079744, 25.2975929 60.6520375)"
3166,1889840986,4833582360,231000000,"LINESTRING (25.70523 60.8079744, 24.4778804 60.7165011)"
3167,1889840986,5655452751,231000000,"LINESTRING (25.70523 60.8079744, 23.7285267 60.7611611)"
3168,1889840986,2289129983,231000000,"LINESTRING (25.70523 60.8079744, 24.6265751 60.9080935)"
3169,1889840986,10035810249,231000000,"LINESTRING (25.70523 60.8079744, 25.3619538 61.1886805)"
3170,1889840986,2101622556,231000000,"LINESTRING (25.70523 60.8079744, 25.1631093 61.8570284)"
3171,1889840986,2097682897,231000000,"LINESTRING (25.70523 60.8079744, 24.426309 61.791843)"
3172,1889840986,3575334938,231000000,"LINESTRING (25.70523 60.8079744, 24.1647015 61.9804063)"
3173,1889840986,2094639385,231000000,"LINESTRING (25.70523 60.8079744, 24.4779928 62.0045277)"
3174,1889840986,5734029445,231000000,"LINESTRING (25.70523 60.8079744, 25.1462878 61.572053)"
3175,1889840986,8572948247,231000000,"LINESTRING (25.70523 60.8079744, 25.0454267 63.3655759)"
3176,1889840986,2086327496,231000000,"LINESTRING (25.70523 60.8079744, 25.9993896 61.5817699)"
3177,1889840986,9510316607,231000000,"LINESTRING (25.70523 60.8079744, 27.1649823 62.2929372)"
3178,1889840986,5634462002,231000000,"LINESTRING (25.70523 60.8079744, 26.2516538 60.9472744)"
3179,1889840986,3751497036,231000000,"LINESTRING (25.70523 60.8079744, 26.1391354 61.0890892)"
3180,1889840986,5084426382,231000000,"LINESTRING (25.70523 60.8079744, 26.0481069 61.2011898)"
3181,1889840986,7724081389,231000000,"LINESTRING (25.70523 60.8079744, 25.6586391 60.9519943)"
3182,1890384337,1890384340,231000000,"LINESTRING (25.2975929 60.6520375, 25.3001094 60.6527074)"
3183,1890384337,4833582360,231000000,"LINESTRING (25.2975929 60.6520375, 24.4778804 60.7165011)"
3184,1890384337,5655452751,231000000,"LINESTRING (25.2975929 60.6520375, 23.7285267 60.7611611)"
3185,1890384337,2289129983,231000000,"LINESTRING (25.2975929 60.6520375, 24.6265751 60.9080935)"
3186,1890384337,10035810249,231000000,"LINESTRING (25.2975929 60.6520375, 25.3619538 61.1886805)"
3187,1890384337,2101622556,231000000,"LINESTRING (25.2975929 60.6520375, 25.1631093 61.8570284)"
3188,1890384337,5208096275,231000000,"LINESTRING (25.2975929 60.6520375, 25.6605549 62.7437219)"
3189,1890384337,3544068285,231000000,"LINESTRING (25.2975929 60.6520375, 26.3456175 60.371702)"
3190,1890384337,8381797554,231000000,"LINESTRING (25.2975929 60.6520375, 26.2308371 60.4654414)"
3191,1890384337,7724081389,231000000,"LINESTRING (25.2975929 60.6520375, 25.6586391 60.9519943)"
3192,1890384337,5634462002,231000000,"LINESTRING (25.2975929 60.6520375, 26.2516538 60.9472744)"
3193,1890384337,3751497036,231000000,"LINESTRING (25.2975929 60.6520375, 26.1391354 61.0890892)"
3194,1890384337,5084426382,231000000,"LINESTRING (25.2975929 60.6520375, 26.0481069 61.2011898)"
3195,1890384337,3544068280,231000000,"LINESTRING (25.2975929 60.6520375, 26.3449591 60.3708728)"
3196,1890384337,2302343980,231000000,"LINESTRING (25.2975929 60.6520375, 27.6182098 60.7431338)"
3197,1890384337,2759244272,231000000,"LINESTRING (25.2975929 60.6520375, 28.2903358 61.0100448)"
3198,1890384337,1956550790,231000000,"LINESTRING (25.2975929 60.6520375, 27.764053 62.4856149)"
3199,1890384337,8390726650,231000000,"LINESTRING (25.2975929 60.6520375, 27.1064736 62.5964514)"
3200,1890384337,2636358023,231000000,"LINESTRING (25.2975929 60.6520375, 26.8825597 62.6419554)"
3201,1890384337,2090571394,231000000,"LINESTRING (25.2975929 60.6520375, 27.6185236 62.8268329)"
3202,1890384337,9510316607,231000000,"LINESTRING (25.2975929 60.6520375, 27.1649823 62.2929372)"
3203,1890384337,2086327496,231000000,"LINESTRING (25.2975929 60.6520375, 25.9993896 61.5817699)"
3204,1890384337,2504888862,231000000,"LINESTRING (25.2975929 60.6520375, 25.458512 62.5241243)"
3205,1890384337,2097682897,231000000,"LINESTRING (25.2975929 60.6520375, 24.426309 61.791843)"
3206,1890384337,3575334938,231000000,"LINESTRING (25.2975929 60.6520375, 24.1647015 61.9804063)"
3207,1890384337,2094639385,231000000,"LINESTRING (25.2975929 60.6520375, 24.4779928 62.0045277)"
3208,1890384337,5734029445,231000000,"LINESTRING (25.2975929 60.6520375, 25.1462878 61.572053)"
3209,1890384337,8572948247,231000000,"LINESTRING (25.2975929 60.6520375, 25.0454267 63.3655759)"
3210,1890384340,4833582360,231000000,"LINESTRING (25.3001094 60.6527074, 24.4778804 60.7165011)"
3211,1890384340,5655452751,231000000,"LINESTRING (25.3001094 60.6527074, 23.7285267 60.7611611)"
3212,1890384340,2289129983,231000000,"LINESTRING (25.3001094 60.6527074, 24.6265751 60.9080935)"
3213,1890384340,10035810249,231000000,"LINESTRING (25.3001094 60.6527074, 25.3619538 61.1886805)"
3214,1890384340,2101622556,231000000,"LINESTRING (25.3001094 60.6527074, 25.1631093 61.8570284)"
3215,1890384340,5208096275,231000000,"LINESTRING (25.3001094 60.6527074, 25.6605549 62.7437219)"
3216,1890384340,3544068285,231000000,"LINESTRING (25.3001094 60.6527074, 26.3456175 60.371702)"
3217,1890384340,8381797554,231000000,"LINESTRING (25.3001094 60.6527074, 26.2308371 60.4654414)"
3218,1890384340,7724081389,231000000,"LINESTRING (25.3001094 60.6527074, 25.6586391 60.9519943)"
3219,1890384340,5634462002,231000000,"LINESTRING (25.3001094 60.6527074, 26.2516538 60.9472744)"
3220,1890384340,3751497036,231000000,"LINESTRING (25.3001094 60.6527074, 26.1391354 61.0890892)"
3221,1890384340,5084426382,231000000,"LINESTRING (25.3001094 60.6527074, 26.0481069 61.2011898)"
3222,1890384340,3544068280,231000000,"LINESTRING (25.3001094 60.6527074, 26.3449591 60.3708728)"
3223,1890384340,2302343980,231000000,"LINESTRING (25.3001094 60.6527074, 27.6182098 60.7431338)"
3224,1890384340,2759244272,231000000,"LINESTRING (25.3001094 60.6527074, 28.2903358 61.0100448)"
3225,1890384340,1956550790,231000000,"LINESTRING (25.3001094 60.6527074, 27.764053 62.4856149)"
3226,1890384340,8390726650,231000000,"LINESTRING (25.3001094 60.6527074, 27.1064736 62.5964514)"
3227,1890384340,2636358023,231000000,"LINESTRING (25.3001094 60.6527074, 26.8825597 62.6419554)"
3228,1890384340,2090571394,231000000,"LINESTRING (25.3001094 60.6527074, 27.6185236 62.8268329)"
3229,1890384340,9510316607,231000000,"LINESTRING (25.3001094 60.6527074, 27.1649823 62.2929372)"
3230,1890384340,2086327496,231000000,"LINESTRING (25.3001094 60.6527074, 25.9993896 61.5817699)"
3231,1890384340,2504888862,231000000,"LINESTRING (25.3001094 60.6527074, 25.458512 62.5241243)"
3232,1890384340,2097682897,231000000,"LINESTRING (25.3001094 60.6527074, 24.426309 61.791843)"
3233,1890384340,3575334938,231000000,"LINESTRING (25.3001094 60.6527074, 24.1647015 61.9804063)"
3234,1890384340,2094639385,231000000,"LINESTRING (25.3001094 60.6527074, 24.4779928 62.0045277)"
3235,1890384340,5734029445,231000000,"LINESTRING (25.3001094 60.6527074, 25.1462878 61.572053)"
3236,1890384340,8572948247,231000000,"LINESTRING (25.3001094 60.6527074, 25.0454267 63.3655759)"
3237,1956550790,3544068285,231000000,"LINESTRING (27.764053 62.4856149, 26.3456175 60.371702)"
3238,1956550790,8381797554,231000000,"LINESTRING (27.764053 62.4856149, 26.2308371 60.4654414)"
3239,1956550790,7724081389,231000000,"LINESTRING (27.764053 62.4856149, 25.6586391 60.9519943)"
3240,1956550790,5634462002,231000000,"LINESTRING (27.764053 62.4856149, 26.2516538 60.9472744)"
3241,1956550790,3751497036,231000000,"LINESTRING (27.764053 62.4856149, 26.1391354 61.0890892)"
3242,1956550790,5084426382,231000000,"LINESTRING (27.764053 62.4856149, 26.0481069 61.2011898)"
3243,1956550790,3544068280,231000000,"LINESTRING (27.764053 62.4856149, 26.3449591 60.3708728)"
3244,1956550790,2302343980,231000000,"LINESTRING (27.764053 62.4856149, 27.6182098 60.7431338)"
